code,name,fuel,unit,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
LBR,Liberia,Coal and coke,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LBR,Liberia,Consumed natural gas,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LBR,Liberia,Petroleum and other liquids,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.88712,1.7,1.7,1.7,1.6,1.6,1.3,1.0,1.1,1.0,0.6,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.6,0.746164258,0.7,0.6,0.5,0.917673131,0.988485943,0.900916034,1.187724076,1.197167,1.37903,1.184611,1.34566552,
LBY,Libya,Total CO2 emissions,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1409594,22.1105363,22.88842904,24.22163696,23.77714026,25.94369719,28.33245544,29.94360313,29.72140181,31.16580445,33.72110528,34.7296403,32.66575742,33.33797714,34.63187172,36.51466052,38.2403867,40.69159148,38.69159148,37.31786199,40.2011515,40.57388588,45.94662026,45.31835954,50.63323623,52.43706024,47.21046275,40.63656269,49.78967947,52.79017702,52.21200278,36.12594108,46.04113925,50.25325232,48.86406283,40.51114597,38.62843175,38.27144034,39.86645199,
LBY,Libya,Coal and coke,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LBY,Libya,Consumed natural gas,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9990594,6.1105363,4.88842904,6.22163696,6.77714026,7.94369719,9.33245544,8.94360313,8.72140181,9.16580445,9.721105275,9.7296403,9.66575742,9.337977143,9.631871719,9.514660522,10.2403867,10.69159148,10.69159148,8.317861993,10.2011515,10.57388588,10.94662026,9.318359544,11.63323623,11.43706024,9.210462749,10.43656269,10.78967947,11.79017702,13.42628478,10.66216508,11.24088425,13.92849532,11.65285383,8.808301969,9.97738775,8.729550342,9.198622985,
LBY,Libya,Petroleum and other liquids,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.1419,16.0,18.0,18.0,17.0,18.0,19.0,21.0,21.0,22.0,24.0,25.0,23.0,24.0,25.0,27.0,28.0,30.0,28.0,29.0,30.0,30.0,35.0,36.0,39.0,41.0,38.0,30.2,39.0,41.0,38.785718,25.463776,34.800255,36.324757,37.211209,31.702844,28.651044,29.54189,30.667829,
LTU,Lithuania,Total CO2 emissions,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.01246309,18.48633029,17.17308056,16.39713437,16.75255928,16.92446523,18.83565598,14.05561954,12.85466151,14.08923329,14.30772154,14.34460149,14.76738443,15.52211435,15.47990644,16.56643277,17.54651954,14.96060527,15.79861063,16.12769498,16.1654983,15.88211738,14.76406313,14.83396142,14.98281163,15.87430201,16.01032251,
LTU,Lithuania,Coal and coke,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.439780196,1.330192647,1.245481969,0.901889024,0.842752129,0.668478298,0.584811739,0.471481316,0.367516038,0.320263222,0.558642554,0.704687352,0.68941077,0.745430988,1.057932005,0.990851413,0.837995656,0.620451638,0.779844869,0.865916675,0.820431142,0.928111373,0.808269972,0.654836316,0.652193378,0.665177528,0.711137266,0.638539297
LTU,Lithuania,Consumed natural gas,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.569732581,4.542053897,4.352355091,5.251489443,4.88140646,5.460887526,6.049790237,4.045797221,4.866738467,5.166230065,5.409566988,5.671622136,5.465721662,5.690340361,5.447003438,6.439069356,6.719973888,5.19703363,6.025319765,6.587166302,6.432174154,6.277182006,5.385977153,4.841526103,4.264185255,4.818277478,4.482773241,
LTU,Lithuania,Petroleum and other liquids,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.00295031,12.61408375,11.5752435,10.2437559,11.02840069,10.7950994,12.201054,9.538341,7.620407,8.60274,8.339512,7.968292,8.612252,9.086343,8.974971,9.136512,9.98855,9.14312,8.993446,8.674612,8.912893,8.676824,8.569816,9.337599,10.066433,10.390847,10.816412,10.808947
LUX,Luxembourg,Total CO2 emissions,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.54528236,10.31961975,9.775862093,9.239516785,10.19342019,10.40847118,10.09427935,9.531798212,10.00294655,10.73467774,11.0662199,11.63586311,11.52681936,11.67832498,11.01587715,8.955548997,9.116659441,8.666867683,8.004359255,8.466494056,9.146622868,9.712090901,10.56294907,11.06872984,12.58109709,12.7709419,12.47811547,12.07027044,12.06895247,11.42129581,12.00257438,11.88988782,11.60928785,11.01671469,10.7576202,10.46812513,10.2340313,10.70744334,11.22370911,
LUX,Luxembourg,Coal and coke,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.297666276,6.578252782,6.14554273,5.668461719,6.570247262,6.468707538,5.903506274,4.731370443,5.022869547,5.246959541,5.146617797,4.827323468,4.475960239,4.632215064,3.958505037,2.196310145,2.034952385,1.258608449,0.357180013,0.364998743,0.407434344,0.453125685,0.274343231,0.210085375,0.30108103,0.291594058,0.350226362,0.288060368,0.276546488,0.248120388,0.242844462,0.21181424,0.195257449,0.180974278,0.200727956,0.174123423,0.191853131,0.15796987,0.147702765,0.165516153
LUX,Luxembourg,Consumed natural gas,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000648733,0.7512824,0.640234797,0.5809705,0.638483927,0.69461788,0.68825108,0.801474007,0.859518,0.973218437,0.981336107,1.04479188,1.089509362,1.131480156,1.141725349,1.30366809,1.429836294,1.465867472,1.48022748,1.534195551,1.564592524,1.624689455,2.494491076,2.490357703,2.796866293,2.753139845,2.878531341,2.686910306,2.558419717,2.6036039,2.798471394,2.417442561,2.46709638,2.088248649,1.981987978,1.809953685,1.662035911,1.625056468,1.597030346,
LUX,Luxembourg,Petroleum and other liquids,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.246967353,2.990084566,2.990084566,2.990084566,2.984689,3.245145762,3.502522,3.998953762,4.120559,4.514499762,4.938266,5.763747762,5.961349762,5.914629762,5.915646762,5.455570762,5.651870762,5.942391762,6.166951762,6.567299762,7.174596,7.634275762,7.794114762,8.368286762,9.483149762,9.726208,9.249357762,9.095299762,9.233986261,8.569571523,8.961258523,9.260631023,8.946934023,8.747491762,8.574904261,8.484048023,8.380142261,8.924417,9.478976,9.615073
MAC,Macau,Total CO2 emissions,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45889,0.4,0.5,0.7,0.7,0.6,0.9,1.0,1.0,1.1,1.104480314,1.100076805,1.100108983,1.200113075,1.300013876,1.303694989,1.502943924,1.502835299,1.602405453,1.701975608,1.60227216,1.702199619,1.802039614,1.902925012,2.303338912,2.002604983,2.302566583,2.274533079,2.4,1.8,1.700276532,1.680424795,1.579985848,1.561471534,1.720014965,2.033272644,2.016408595,2.460867155,2.013405144,
MAC,Macau,Coal and coke,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004480314,7.68054e-05,0.000108983,0.000113075,1.38762e-05,0.003694989,0.002943924,0.002835299,0.002405453,0.001975608,0.00227216,0.002199619,0.002039614,0.002925012,0.003338912,0.002604983,0.002566583,0.002843936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAC,Macau,Consumed natural gas,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.302878466,0.144128077,0.0,0.000695089,0.113377751,0.00378089,0.019677859,0.349014723,0.18521662,0.267697196
MAC,Macau,Petroleum and other liquids,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45889,0.4,0.5,0.7,0.7,0.6,0.9,1.0,1.0,1.1,1.1,1.1,1.1,1.2,1.3,1.3,1.5,1.5,1.6,1.7,1.6,1.7,1.8,1.9,2.3,2.0,2.3,2.271689144,2.4,1.8,1.397398066,1.536296718,1.579985848,1.560776445,1.606637214,2.029491754,1.996730736,2.111852432,1.828188524,
MDG,Madagascar,Total CO2 emissions,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.166007472,1.026432983,0.826432983,1.124230217,1.115419236,1.208822675,0.924230217,1.226432983,1.42643434,1.028635728,0.925272096,1.024338132,1.026399901,1.121807178,1.226432983,1.318381909,1.320008176,1.330151199,1.316930513,1.306673629,1.808207208,2.031152181,2.321324195,2.427738219,2.636684574,2.537554603,2.530136351,2.629232077,2.829080642,1.831772397,1.876481517,2.40285381,2.874922521,3.105348439,3.356112657,3.716618898,3.998506889,3.534154929,3.464701494,
MDG,Madagascar,Coal and coke,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022027472,0.026432983,0.026432983,0.024230217,0.015419236,0.008822675,0.024230217,0.026432983,0.02643434,0.028635728,0.025272096,0.024338132,0.026399901,0.021807178,0.026432983,0.018381909,0.020008176,0.030151199,0.016930513,0.006673629,0.008207208,0.031152181,0.021324195,0.027738219,0.036684574,0.037554603,0.030136351,0.022452582,0.029080642,0.031772397,0.076481517,0.266157704,0.579451954,0.828558203,0.849941918,0.847991898,0.846029889,0.957069596,0.991738589,1.016373271
MDG,Madagascar,Consumed natural gas,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDG,Madagascar,Petroleum and other liquids,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14398,1.0,0.8,1.1,1.1,1.2,0.9,1.2,1.4,1.0,0.9,1.0,1.0,1.1,1.2,1.3,1.3,1.3,1.3,1.3,1.8,2.0,2.3,2.4,2.6,2.5,2.5,2.606779495,2.8,1.8,1.8,2.136696106,2.295470567,2.276790236,2.506170739,2.868627,3.152477,2.577085333,2.472962905,
MWI,Malawi,Total CO2 emissions,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.567819303,0.611293031,0.541434875,0.425204642,0.420567428,0.542594102,0.536797598,0.539261107,0.54375333,0.648390554,0.648390512,0.734478902,0.739116105,0.74607191,0.848390512,0.84607191,0.855346317,0.859983521,0.855346317,0.858198197,0.860145823,0.856440456,0.95273509,0.942447695,1.0321603,1.135327315,1.143782467,0.950514969,1.230606837,0.927523096,0.946535631,1.08387112,1.035432558,1.103881022,1.095442723,1.049811359,1.194856363,1.294949601,1.25268686,
MWI,Malawi,Coal and coke,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.150709303,0.111293031,0.141434875,0.125204642,0.120567428,0.142594102,0.136797598,0.139261107,0.14375333,0.148390554,0.148390512,0.134478902,0.139116105,0.14607191,0.148390512,0.14607191,0.155346317,0.159983521,0.155346317,0.158198197,0.160145823,0.156440456,0.15273509,0.142447695,0.1321603,0.135327315,0.143782467,0.139116105,0.130606837,0.127523096,0.146535631,0.19279846,0.190589064,0.191748365,0.175054432,0.196733359,0.187971363,0.195654049,0.203336736,0.218421559
MWI,Malawi,Consumed natural gas,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MWI,Malawi,Petroleum and other liquids,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41711,0.5,0.4,0.3,0.3,0.4,0.4,0.4,0.4,0.5,0.5,0.6,0.6,0.6,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.9,1.0,1.0,0.811398864,1.1,0.8,0.8,0.891072661,0.844843494,0.912132658,0.92038829,0.853078,1.006885,1.099295552,1.049350123,
MYS,Malaysia,Total CO2 emissions,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.30173346,27.7637128,29.24637169,32.04581601,37.27451003,41.33638172,45.3395105,44.76386935,46.86847188,52.45760898,54.38312472,59.14532082,62.56098568,69.81570544,81.08151106,88.69252074,95.49466152,99.97662672,99.64770212,101.7654443,111.7787066,120.6363933,131.1738274,130.4640152,136.9318224,151.2000248,161.3168355,175.3483396,177.7655959,178.0010962,191.5179693,196.3153988,200.6426639,212.5663212,219.2022747,214.2791575,215.959349,224.7326767,243.263169,
MYS,Malaysia,Coal and coke,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.177919673,0.332750397,0.313452211,0.784782053,0.863118322,0.885308468,0.900179669,1.099271965,0.875760021,4.022192292,4.458782707,5.247171028,5.50981947,4.604896233,5.115766838,5.603202171,5.635872132,5.448053468,5.270737968,5.118490962,7.224905523,10.36767967,13.1136,13.68696821,20.46632331,23.13001672,23.76621442,29.70202767,32.87054516,35.12219054,49.6024726,49.62975073,53.33633691,50.62266309,51.13706392,57.80669648,61.6448451,67.82638128,73.38714863,80.87424829
MYS,Malaysia,Consumed natural gas,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.098933787,3.430962407,2.932919477,4.261033957,8.411391707,12.45107325,15.43933083,14.66459738,15.99271186,16.43541669,10.92434202,12.89814979,14.05116621,18.21080921,22.96574422,27.08931857,27.85878938,31.52857326,32.37696415,31.64695338,38.23678033,40.20978241,47.09555968,47.27312986,42.06440437,54.71134771,63.82661732,59.38736264,63.19525666,61.4392848,64.35932788,61.45901483,62.2876757,64.73419828,69.41218621,62.56389599,58.41076189,60.08385344,75.35521235,
MYS,Malaysia,Petroleum and other liquids,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.02488,24.0,26.0,27.0,28.0,28.0,29.0,29.0,30.0,32.0,39.0,41.0,43.0,47.0,53.0,56.0,62.0,63.0,62.0,65.0,66.31702072,70.05893122,70.96466774,69.50391715,74.40109473,73.35866034,73.72400371,86.25894933,81.69979412,81.43962082,77.55616884,85.22663329,85.01865125,97.20945981,98.65302456,93.908565,95.903742,96.822442,94.520808,
MDV,Maldives,Total CO2 emissions,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01406,0.01388,0.01384,0.01392,0.05624,0.06245,0.08191,0.08191,0.08823,0.08822,0.09766,0.09766,0.1,0.1,0.2,0.3,0.4,0.3,0.3,0.3,0.5,0.5,1.0,1.1,0.8,0.6,0.8,0.934580037,0.9,1.1,1.10978641,1.198751512,1.523701229,1.596596488,2.140652498,1.614304113,1.707060439,1.776246574,1.75130151,
MDV,Maldives,Coal and coke,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDV,Maldives,Consumed natural gas,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDV,Maldives,Petroleum and other liquids,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01406,0.01388,0.01384,0.01392,0.05624,0.06245,0.08191,0.08191,0.08823,0.08822,0.09766,0.09766,0.1,0.1,0.2,0.3,0.4,0.3,0.3,0.3,0.5,0.5,1.0,1.1,0.8,0.6,0.8,0.934580037,0.9,1.1,1.10978641,1.198751512,1.523701229,1.596596488,2.140652498,1.614304113,1.707060439,1.776246574,1.75130151,
MLI,Mali,Total CO2 emissions,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41802,0.6,0.4,0.4,0.4,0.5,0.4,0.4,0.2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.7,0.670014525,0.7,0.7,0.7,2.374237358,2.467279852,2.722025338,2.919398204,3.166486,3.120804,3.107565981,3.128248481,
MLI,Mali,Coal and coke,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Mali,Consumed natural gas,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Mali,Petroleum and other liquids,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41802,0.6,0.4,0.4,0.4,0.5,0.4,0.4,0.2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.7,0.670014525,0.7,0.7,0.7,2.374237358,2.467279852,2.722025338,2.919398204,3.166486,3.120804,3.107565981,3.128248481,
MLT,Malta,Total CO2 emissions,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.265246001,1.42812425,1.447482498,1.094964996,1.571667498,1.119149996,1.566632493,1.732377493,1.956562485,1.932821236,2.098566231,2.243778734,2.374381239,2.4775088,2.68063636,2.468943589,2.601252806,2.800001826,2.901451867,3.300887803,2.90046945,2.500049824,2.900003287,2.900008766,3.000479719,3.100427123,2.900374527,3.138710944,3.200234125,6.700366643,7.672133718,7.288174272,6.929110751,6.576557658,6.70563899,7.052502823,7.50068694,8.787256705,9.191731982,
MLT,Malta,Coal and coke,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008766001,0.02812425,0.047482498,0.094964996,0.171667498,0.219149996,0.266632493,0.332377493,0.456562485,0.432821236,0.498566231,0.443778734,0.374381239,0.3775088,0.38063636,0.068943589,0.001252806,1.82625e-06,0.001451867,0.000887803,0.00046945,4.98237e-05,3.28725e-06,8.76599e-06,0.000479719,0.000427123,0.000374527,0.000462121,0.000234125,0.000366643,7.79917e-05,3.17037e-06,2.41978e-06,0.00089134,2.78e-07,6.82286e-06,9.29396e-05,4.68816e-05,8.24e-07,1.20167e-06
MLT,Malta,Consumed natural gas,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.547940823,0.659758158,
MLT,Malta,Petroleum and other liquids,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25648,1.4,1.4,1.0,1.4,0.9,1.3,1.4,1.5,1.5,1.6,1.8,2.0,2.1,2.3,2.4,2.6,2.8,2.9,3.3,2.9,2.5,2.9,2.9,3.0,3.1,2.9,3.138248823,3.2,6.7,7.672055726,7.288171101,6.929108332,6.575666318,6.705638712,7.052496,7.500594,8.239269,8.531973,
MTQ,Martinique,Total CO2 emissions,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63457,0.6,0.6,0.6,0.6,0.7,0.8,0.9,1.0,1.5,1.6,1.3,1.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.1,2.1,2.1,2.2,2.2,2.4,2.4,2.133506078,2.5,2.7,2.7,2.585919279,2.620337776,2.636118609,2.72841041,2.394138,2.413959,2.24158345,2.24158345,
MTQ,Martinique,Coal and coke,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTQ,Martinique,Consumed natural gas,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTQ,Martinique,Petroleum and other liquids,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63457,0.6,0.6,0.6,0.6,0.7,0.8,0.9,1.0,1.5,1.6,1.3,1.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.1,2.1,2.1,2.2,2.2,2.4,2.4,2.133506078,2.5,2.7,2.7,2.585919279,2.620337776,2.636118609,2.72841041,2.394138,2.413959,2.24158345,2.24158345,
MRT,Mauritania,Total CO2 emissions,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.604885807,0.612789623,0.613773438,0.614757254,0.91574107,0.816724886,0.514265346,0.711805807,0.909346268,1.11199027,0.911805807,1.010576037,3.309715194,3.408854351,3.40725565,3.107870544,3.507017897,3.203948247,3.201987099,3.200025951,3.2,3.2,3.1,3.2,2.6,3.2,2.8,2.497262726,2.8,1.9,1.9,2.264922292,2.44886848,2.206456436,2.684586018,2.664858,2.481465,3.8723599,3.45971254,
MRT,Mauritania,Coal and coke,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011805807,0.012789623,0.013773438,0.014757254,0.01574107,0.016724886,0.014265346,0.011805807,0.009346268,0.01199027,0.011805807,0.010576037,0.009715194,0.008854351,0.00725565,0.007870544,0.007017897,0.003948247,0.001987099,2.59511e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRT,Mauritania,Consumed natural gas,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRT,Mauritania,Petroleum and other liquids,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59308,0.6,0.6,0.6,0.9,0.8,0.5,0.7,0.9,1.1,0.9,1.0,3.3,3.4,3.4,3.1,3.5,3.2,3.2,3.2,3.2,3.2,3.1,3.2,2.6,3.2,2.8,2.497262726,2.8,1.9,1.9,2.264922292,2.44886848,2.206456436,2.684586018,2.664858,2.481465,3.8723599,3.45971254,
MUS,Mauritius,Total CO2 emissions,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85177,0.8,0.7,0.8,0.860040152,0.881654607,1.234489941,1.020080305,1.396064244,1.658506002,1.834489941,1.844096365,2.146497972,2.248899578,2.251301184,2.451301184,2.396064244,2.41047388,2.570514032,2.726618428,3.607606341,3.918080221,3.651702707,3.758907525,3.89406416,4.074184617,4.464778954,4.682458562,4.965847171,4.378860523,4.944350395,5.33553258,5.325895776,5.456496745,5.643013306,5.832263726,5.999197742,6.537547139,6.718461586,
MUS,Mauritius,Coal and coke,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.060040152,0.081654607,0.134489941,0.120080305,0.096064244,0.158506002,0.134489941,0.144096365,0.146497972,0.148899578,0.151301184,0.151301184,0.096064244,0.11047388,0.170514032,0.326618428,0.607606341,0.718080221,0.751702707,0.758907525,0.69406416,0.874184617,1.164778954,1.37612029,1.565847171,1.378860523,1.544350395,1.482504235,1.559019405,1.640794093,1.70810871,1.735945726,1.763782742,1.825684139,1.734240586,1.712345143
MUS,Mauritius,Consumed natural gas,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUS,Mauritius,Petroleum and other liquids,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85177,0.8,0.7,0.8,0.8,0.8,1.1,0.9,1.3,1.5,1.7,1.7,2.0,2.1,2.1,2.3,2.3,2.3,2.4,2.4,3.0,3.2,2.9,3.0,3.2,3.2,3.3,3.306338272,3.4,3.0,3.4,3.853028345,3.766876371,3.815702653,3.934904596,4.096318,4.235415,4.711863,4.984221,
